elements,rows,python,pandas_read_csv,pandas_tuples_to_df,julia_c,julia_basic,julia_prealloc,julia_opt,cpp,load_external
3046211,400,9.019139528274536,0.2203336556752523,8.798805872599283,0.6147211392720541,2.481414238611857,1.1110586325327556,0.09396481513977051,0.3491369883219401,0.06449023882548015
2281170,450,1.3737228711446126,0.17218764623006186,1.2015352249145508,0.45365174611409503,1.865867058436076,0.8176462650299072,0.0828234354654948,0.2704925537109375,0.047998269399007164
3579909,450,9.690052588780722,0.28415950139363605,9.405893087387085,0.7130735715230306,3.416339556376139,1.30684494972229,0.12344010670979817,0.41266489028930664,0.07645567258199056
2411318,500,1.487992525100708,0.20189658800760904,1.2860959370930989,0.47946763038635254,2.1048668225606284,0.8661581675211588,0.08802564938863118,0.27653996149698895,0.044584433237711586
4411875,500,10.680066029230753,0.32578539848327637,10.354280630747477,0.8800642490386963,4.339989026387532,1.6050702730814617,0.13800700505574545,0.538087526957194,0.07730929056803386
828244,50,1.3431257406870525,0.06922094027201335,1.273904800415039,0.16501545906066895,0.40824000040690106,0.31899046897888184,0.026357730229695637,0.09532944361368816,0.016569217046101887
1324362,50,13.433084567387898,0.09027997652689616,13.342804590861002,0.2626230716705322,0.6252376238505045,0.6200235684712728,0.05852103233337402,0.1972057024637858,0.028696775436401367
1719657,100,1.7668178081512451,0.12463259696960449,1.6421852111816406,0.34140586853027344,0.9410010178883871,0.6283324559529623,0.052382310231526695,0.1955101490020752,0.033166090647379555
2659723,100,13.310753186543781,0.20493642489115396,13.105816761652628,0.536445140838623,1.4768141110738118,1.0386852423350017,0.08904862403869629,0.3017454942067464,0.053299506505330406
2294519,150,2.047862609227498,0.1602475643157959,1.8876150449117024,0.45607797304789227,1.3395036856333415,0.8488190968831381,0.07756511370340984,0.27408305803934735,0.04732108116149902
3641319,150,14.452872037887573,0.29652611414591473,14.15634592374166,0.7515854835510254,2.721793015797933,1.2980375289916992,0.14586766560872397,0.43678053220113117,0.07315405209859212
2936445,200,2.3262218634287515,0.2173456350962321,2.1088762283325195,0.6017542680104574,1.9999535878499348,1.0587673981984456,0.10753846168518066,0.35761411984761554,0.057289441426595054
5361717,200,19.263763825098675,0.4844929377237956,18.779270887374878,1.085187276204427,5.333637396494548,1.9404206275939941,0.19734732309977213,0.6247115929921468,0.10731689135233562
3886364,250,2.6889920234680176,0.29587070147196454,2.393121321996053,0.7856488227844238,4.087811231613159,1.383914868036906,0.15143664677937826,0.4490845203399658,0.07482393582661946
4627991,250,22.441405057907104,0.3774243990580241,22.06398065884908,0.9336854616800944,5.026687224706014,1.6733768781026204,0.17569645245869955,0.5417850017547607,0.08822139104207356
4968825,300,3.1507487297058105,0.364319642384847,2.7864290873209634,1.001163403193156,6.229489247004191,1.8004626433054607,0.18549243609110513,0.5735660394032797,0.09279672304789226
8623440,300,24.437288284301758,0.6674679120381674,23.76982037226359,1.8089478810628254,18.806499401728313,3.1605594158172607,0.3747146924336751,1.016493558883667,0.17449712753295898
5711726,350,3.5613822142283125,0.4165242513020833,3.144857962926229,1.1550682385762532,7.958325703938802,2.0759607950846353,0.22507588068644205,0.6821861267089844,0.10571448008219402
6552452,350,28.34057879447937,0.5019797484079996,27.83859904607137,1.3599401315053303,9.420377333958944,2.4209342002868652,0.26341748237609863,0.7669731775919596,0.11919856071472168
6149992,400,3.775023937225342,0.4553164641062419,3.3197074731191,1.2803494930267334,10.460538943608602,2.253235181172689,0.2653187910715739,0.7438269456227621,0.10444943110148112
10646810,400,30.364002068837483,0.83388884862264,29.530113220214844,2.2706220944722495,27.723929564158123,3.984736363093058,0.4971260229746501,1.283058722813924,0.212202787399292
6860356,450,4.188878297805786,0.5065116882324219,3.6823666095733643,1.4284871419270833,14.583078145980835,2.5279032389322915,0.2992540200551351,0.8093468348185221,0.11964297294616699
13376396,450,33.38722451527914,1.054917573928833,32.3323069413503,2.8132569789886475,40.99392890930176,4.991459925969441,0.574539581934611,1.5822095076243083,0.2738336722056071
7867705,500,4.6660527388254796,0.6458752950032552,4.020177443822225,1.6310134728749592,19.308953285217285,2.8724404176076255,0.3328670660654704,0.9348760445912679,0.14220086733500162
13541525,500,35.538885752360024,1.0692359606424968,34.46964979171753,2.8803314367930093,51.163177490234375,5.051437060038249,0.5799163182576498,1.6209248701731365,0.2727089722951253
